UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,CaseNumber,Stage,Source,AuthFileName,AuthFileLine,AuthorizationDate,EnteredDate,EnteredBy,Priority,ServiceNumber,VeteranLastName,VeteranFirstName,VeteranMI,VeteranRank,Branch,ServiceFrom,ServiceTo,Era,Deceased,RequesterKey,RequesterName,Relationship,AssignedCSR,LineCount,EngravingRequired,EngravingDate,EngravingJobNumber,AssemblyDate,QCResult,WarehouseDate,PickBin,ShippedDate,TrackingNumber,ClosedDate,DaysOpen,AgingFlag,HoldReason,StageBeforeHold,ShipToName,ShipToStreet,ShipToCity,ShipToState,ShipToZIP,Remarks,StatusHistory,DocReaders,DocAuthors,LookupKey,DaysInStage,LastModifiedBy,LastModifiedDate,AgingLastEval
4B9FA6E6563E0EB59AD7F0513459939B,BEC2,,07/21/2026 11:33:20,07/21/2026 11:33:20,CN=HAAS-APP01/O=TACOM,,VMA-2026-000518,Authorized,Congressional,,,06/23/2026,07/21/2026,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Congressional,***-**-9407,MARROWBRIDGE,Luis,G,SPC,Regular Army,11/15/2008,06/16/2013,Peacetime,No,RQ001468,Terrence MARROWBRIDGE,Son,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,3,No,,,,,,,,,,42,,,,Terrence MARROWBRIDGE,8374 Maple Blvd,Wheeling,WV,26080,Congressional interest - Rep. office case #821503,07/21/2026 11:33 | (new) -> Authorized | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],MARROWBRIDGE|LUIS|26080,42,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,07/21/2026 11:33:20,09/01/2026 02:30:00
ADEE685B1185F15C0CB0B6EF1C9210E1,BED2,,06/28/2011 14:21:45,07/28/2011 19:21:45,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2011-000099,Closed,Manual,,,05/20/2011,06/28/2011,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,Routine,***-**-2995,Saldivar,Steven,L,PV2,Army Reserve,11/01/2012,07/22/2020,Global War on Terrorism,No,RQ000961,Luis Saldivar,Son,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,6,Yes,07/04/2011 14:21:45,ENG-2011-01191,07/11/2011 16:21:45,Pass,07/13/2011 18:21:45,D-12-4,07/20/2011 18:21:45,9405 5150 8611 6608 8289 99,07/28/2011 19:21:45,30,,,,Luis Saldivar,8671 Washington Ct,Buffalo,NY,14207,Requester called to confirm address.,06/28/2011 14:21 | (new) -> Authorized | Renata Vasquez-Holm;07/04/2011 14:21 | Authorized -> Engraving | Marlene Okafor;07/11/2011 16:21 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;07/13/2011 18:21 | Assembly/QC -> Warehouse | Tamsin Greylock;07/20/2011 18:21 | Warehouse -> Shipped | Yolanda Strickland-Oby;07/28/2011 19:21 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],SALDIVAR|STEVEN|14207,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,07/28/2011 19:21:45,
BF52D034E151A3743C53F1EB9F797A4D,BEEE,,11/29/2010 14:29:09,01/03/2011 23:29:09,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2010-000082,Closed,HRC,HRC_AWD_20081006_6.txt,73,10/06/2008,11/29/2010,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 14 892 185,Ormsbee,Virginia,,SSG,Regular Army,06/20/1950,12/12/1954,Korea,Yes,RQ000017,Jessica Ormsbee,Daughter,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,2,No,,,12/02/2010 18:29:09,Pass,12/11/2010 20:29:09,B-11-4,12/13/2010 22:29:09,9405 5630 6994 4379 7577 40,01/03/2011 23:29:09,35,,,,Jessica Ormsbee,9110 Juniper Ct,Colorado Springs,CO,80984-2432,Requester called to confirm address.,11/29/2010 14:29 | (new) -> Authorized | HRC-Transfer;12/02/2010 18:29 | Authorized -> Assembly/QC | Benedetta Kowalczyk;12/11/2010 20:29 | Assembly/QC -> Warehouse | Tamsin Greylock;12/13/2010 22:29 | Warehouse -> Shipped | Cletus Marchbanks;01/03/2011 23:29 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ORMSBEE|VIRGINIA|80984,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,01/03/2011 23:29:09,
01C392B6271AF489EC5E1E2ECD5CEA30,BEFA,,03/20/2008 07:45:58,04/27/2008 01:45:58,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2008-000081,Closed,HRC,HRC_AWD_20060206_5.txt,190,02/06/2006,03/20/2008,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 14 263 123,Vandermolen,Jamal,H,SGT,Army Reserve,06/13/1965,10/24/1967,Vietnam,No,RQ002451,Linda Vandermolen,Daughter,CN=Marlene Okafor/OU=CHPSID/O=TACOM,3,Yes,03/26/2008 08:45:58,ENG-2008-01192,04/03/2008 10:45:58,Pass,04/08/2008 15:45:58,G-04-4,04/09/2008 20:45:58,9405 5559 4809 6161 4258 29,04/27/2008 01:45:58,38,,,,Linda Vandermolen,9869 Lincoln Rd Apt 26C,Milwaukee,WI,53217,Requester called to confirm address.,03/20/2008 07:45 | (new) -> Authorized | HRC-Transfer;03/26/2008 08:45 | Authorized -> Engraving | Lorraine Whitcombe;04/03/2008 10:45 | Engraving -> Assembly/QC | Hector Amundsen;04/08/2008 15:45 | Assembly/QC -> Warehouse | Tamsin Greylock;04/09/2008 20:45 | Warehouse -> Shipped | Yolanda Strickland-Oby;04/27/2008 01:45 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VANDERMOLEN|JAMAL|53217,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,04/27/2008 01:45:58,
B3D514FD7D7E0C7D1A1BB16E408098BE,BF0A,,10/08/2021 15:39:58,11/17/2021 02:39:58,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2021-000099,Closed,Congressional,,,09/29/2021,10/08/2021,CN=Marlene Okafor/OU=CHPSID/O=TACOM,Congressional,***-**-5293,Washington,Walter,,SPC,Regular Army,09/26/2003,12/10/2011,Peacetime,No,RQ000912,Brandon Washington-Pryce,Sibling,CN=Marlene Okafor/OU=CHPSID/O=TACOM,3,No,,,10/15/2021 19:39:58,Pass,10/25/2021 21:39:58,A-24-4,10/26/2021 23:39:58,9405 5406 5855 9749 1636 49,11/17/2021 02:39:58,40,,,,Brandon Washington-Pryce,2438 Ridgway Ave,Newark,NJ,07114,,10/08/2021 15:39 | (new) -> Authorized | Marlene Okafor;10/15/2021 19:39 | Authorized -> Assembly/QC | Marlene Okafor;10/25/2021 21:39 | Assembly/QC -> Warehouse | Ignatius Pardo;10/26/2021 23:39 | Warehouse -> Shipped | Cletus Marchbanks;11/17/2021 02:39 | Shipped -> Closed | Marlene Okafor,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],WASHINGTON|WALTER|07114,0,CN=Marlene Okafor/OU=CHPSID/O=TACOM,11/17/2021 02:39:58,
ECED40C1CF1193F72852E3FFD2671774,BF1A,,03/09/2026 16:59:18,04/02/2026 00:59:18,CN=HAAS-APP01/O=TACOM,,VMA-2026-000519,Shipped,HRC,HRC_AWD_20220530_3.txt,4,05/30/2022,03/09/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 17 406 450,Prendergast,Darnell,P,SFC,Army Reserve,12/24/1969,04/26/1973,Vietnam,No,RQ002145,Darnell Prendergast,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,Yes,03/12/2026 18:59:18,ENG-2026-01193,03/20/2026 18:59:18,Pass,03/25/2026 19:59:18,G-05-6,04/02/2026 00:59:18,9405 5236 9805 2017 3632 51,,176,Red,,,Darnell Prendergast,4969 Willow Ter,Savannah,GA,31468-4067,,03/09/2026 16:59 | (new) -> Authorized | HRC-Transfer;03/12/2026 18:59 | Authorized -> Engraving | Marlene Okafor;03/20/2026 18:59 | Engraving -> Assembly/QC | Hector Amundsen;03/25/2026 19:59 | Assembly/QC -> Warehouse | Tamsin Greylock;04/02/2026 00:59 | Warehouse -> Shipped | Cletus Marchbanks;08/31/2026 02:36 | AgingFlag -> Red (176 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],PRENDERGAST|DARNELL|31468,152,CN=Cletus Marchbanks/OU=CHPSID/O=TACOM,04/02/2026 00:59:18,09/01/2026 02:30:00
CD7330BD7034F5F4674659B63AD7778A,BF2E,,06/09/2025 17:07:33,07/30/2025 07:07:33,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2025-000130,Closed,NPRC,nprc_awd_20120206_b72.dat,122,02/06/2012,06/09/2025,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 18 942 281,Villanueva-Cox,Steven,M,CW3,Army of the United States,04/07/1966,10/05/1968,Vietnam,No,RQ001385,Steven Villanueva-Cox,Self,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,2,Yes,06/12/2025 17:07:33,ENG-2025-01194,06/20/2025 22:07:33,Pass,06/30/2025 23:07:33,F-23-5,07/09/2025 04:07:33,9405 5448 6910 7508 3245 12,07/30/2025 07:07:33,51,,,,Steven Villanueva-Cox,4860 Madison Rd,Jackson,MS,39248,,06/09/2025 17:07 | (new) -> Authorized | HRC-Transfer;06/12/2025 17:07 | Authorized -> Engraving | Benedetta Kowalczyk;06/20/2025 22:07 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;06/30/2025 23:07 | Assembly/QC -> Warehouse | Ignatius Pardo;07/09/2025 04:07 | Warehouse -> Shipped | Cletus Marchbanks;07/30/2025 07:07 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VILLANUEVA-COX|STEVEN|39248,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,07/30/2025 07:07:33,
41BF374E9609CAD25C583CCC4F7E5B6D,BF3A,,06/24/2014 08:57:40,07/28/2014 20:57:40,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2014-000103,Closed,NPRC,nprc_awd_20050412_b12.dat,338,04/12/2005,06/24/2014,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-5687,Umberlake,Steven,,SGM,Army National Guard,12/02/2008,12/30/2017,Global War on Terrorism,No,RQ000173,Steven Umberlake,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,2,No,,,07/07/2014 10:57:40,Pass,07/14/2014 13:57:40,B-11-3,07/23/2014 18:57:40,9405 5494 7884 6264 7282 51,07/28/2014 20:57:40,34,,,,Steven Umberlake,9349 Sycamore Ave,Scranton,PA,18509,NOK provided DD-214 copy.,06/24/2014 08:57 | (new) -> Authorized | HRC-Transfer;07/07/2014 10:57 | Authorized -> Assembly/QC | Benedetta Kowalczyk;07/14/2014 13:57 | Assembly/QC -> Warehouse | Tamsin Greylock;07/23/2014 18:57 | Warehouse -> Shipped | Cletus Marchbanks;07/28/2014 20:57 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],UMBERLAKE|STEVEN|18509,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,07/28/2014 20:57:40,
C9CE7DBEFA74BDA555627A690D70DB3C,BF46,,11/11/2015 14:46:42,12/20/2015 01:46:42,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2015-000092,Closed,HRC,HRC_AWD_20111212_1.txt,323,12/12/2011,11/11/2015,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 16 262 759,Rockwell,Frances,S,CPL,Regular Army,01/26/1973,06/19/1976,Vietnam,Yes,RQ000023,Earl Rockwell-Sayre,Spouse,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,4,Yes,11/15/2015 17:46:42,ENG-2015-01195,11/27/2015 19:46:42,Pass,12/04/2015 20:46:42,D-18-3,12/09/2015 22:46:42,9405 5188 4525 2149 6029 77,12/20/2015 01:46:42,39,,,,Earl Rockwell-Sayre,6431 Cedar St,Huntsville,AL,35831,,11/11/2015 14:46 | (new) -> Authorized | HRC-Transfer;11/15/2015 17:46 | Authorized -> Engraving | Ret Hamlin;11/27/2015 19:46 | Engraving -> Assembly/QC | Hector Amundsen;12/04/2015 20:46 | Assembly/QC -> Warehouse | Ignatius Pardo;12/09/2015 22:46 | Warehouse -> Shipped | Yolanda Strickland-Oby;12/20/2015 01:46 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ROCKWELL|FRANCES|35831,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,12/20/2015 01:46:42,
EABF1F55BCB30EE4A1D93F138DD65582,BF5A,,12/29/2010 17:47:20,02/15/2011 04:47:20,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2010-000083,Closed,NPRC,nprc_awd_20100804_b92.dat,67,08/04/2010,12/29/2010,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 16 754 912,Cartlewood,Terrence,N,T/5,Army of the United States,11/28/1953,05/02/1956,Korea,Yes,RQ002106,Virginia Cartlewood,Spouse,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,3,Yes,01/07/2011 19:47:20,ENG-2011-01196,01/16/2011 19:47:20,Pass,01/23/2011 23:47:20,A-16-5,02/02/2011 01:47:20,9405 5532 1844 9171 4498 20,02/15/2011 04:47:20,48,,,,Virginia Cartlewood,5847 Willow Ter,Louisville,KY,40202,Replacement set - originals lost in house fire per requester.,12/29/2010 17:47 | (new) -> Authorized | HRC-Transfer;01/07/2011 19:47 | Authorized -> Engraving | Ret Hamlin;01/16/2011 19:47 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;01/23/2011 23:47 | Assembly/QC -> Warehouse | Ignatius Pardo;02/02/2011 01:47 | Warehouse -> Shipped | Yolanda Strickland-Oby;02/15/2011 04:47 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],CARTLEWOOD|TERRENCE|40202,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,02/15/2011 04:47:20,
7F9F7F6175E4E1A256CC113F25E2263C,BF6A,,11/28/2022 17:07:38,01/01/2023 08:07:38,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2022-000082,Closed,NPRC,nprc_awd_20160401_b51.dat,282,04/01/2016,11/28/2022,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,37 982 382,Vosburgh,Mildred,D,SPC,Regular Army,04/05/1945,12/07/1950,World War II,No,RQ000698,Joshua Vosburgh,Spouse,CN=Ret Hamlin/OU=CHPSID/O=TACOM,1,Yes,12/03/2022 21:07:38,ENG-2022-01197,12/09/2022 21:07:38,Pass,12/13/2022 02:07:38,D-03-1,12/21/2022 07:07:38,9405 5263 8893 9715 6408 66,01/01/2023 08:07:38,34,,,,Joshua Vosburgh,2021 Madison Ln,Nashville,TN,37249-5800,,11/28/2022 17:07 | (new) -> Authorized | HRC-Transfer;12/03/2022 21:07 | Authorized -> Engraving | Ret Hamlin;12/09/2022 21:07 | Engraving -> Assembly/QC | Hector Amundsen;12/13/2022 02:07 | Assembly/QC -> Warehouse | Tamsin Greylock;12/21/2022 07:07 | Warehouse -> Shipped | Cletus Marchbanks;01/01/2023 08:07 | Shipped -> Closed | Marlene Okafor,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VOSBURGH|MILDRED|37249,0,CN=Marlene Okafor/OU=CHPSID/O=TACOM,01/01/2023 08:07:38,
749F6D297C31DCB523C3BDD9D11BD09A,BF72,,11/24/2025 11:47:36,12/30/2025 17:47:36,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2025-000131,Closed,Congressional,,,10/15/2025,11/24/2025,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Congressional,RA 12 951 272,Prendergast,Jose,F,SGM,Army Reserve,04/12/1970,07/07/1972,Vietnam,No,RQ001216,Jose Prendergast,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,Yes,12/03/2025 14:47:36,ENG-2025-01198,12/11/2025 14:47:36,Pass,12/19/2025 17:47:36,G-13-2,12/20/2025 17:47:36,9405 5697 2444 1211 9666 10,12/30/2025 17:47:36,36,,,,Jose Prendergast,6344 Washington Rd Apt 26B,Hartford,CT,06118,Replacement set - originals lost in house fire per requester.,11/24/2025 11:47 | (new) -> Authorized | Benedetta Kowalczyk;12/03/2025 14:47 | Authorized -> Engraving | Lorraine Whitcombe;12/11/2025 14:47 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;12/19/2025 17:47 | Assembly/QC -> Warehouse | Tamsin Greylock;12/20/2025 17:47 | Warehouse -> Shipped | Cletus Marchbanks;12/30/2025 17:47 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],PRENDERGAST|JOSE|06118,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,12/30/2025 17:47:36,
9703AE75F4A92FC01F00D7DCB181662B,BF86,,10/30/2012 12:59:29,12/20/2012 07:59:29,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2012-000109,Closed,NPRC,nprc_awd_20050412_b12.dat,352,04/12/2005,10/30/2012,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 12 175 832,Urquhart,Raymond,H,PV2,Regular Army,11/01/1949,07/27/1952,Korea,Yes,RQ000041,Terrence Urquhart,Sibling,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,5,Yes,11/10/2012 12:59:29,ENG-2012-01199,11/14/2012 17:59:29,Pass,11/21/2012 22:59:29,B-12-4,11/28/2012 02:59:29,9405 5301 9317 5290 5029 93,12/20/2012 07:59:29,51,,,,Terrence Urquhart,7691 Maple Ave,Cleveland,OH,44109,Requester called to confirm address.,10/30/2012 12:59 | (new) -> Authorized | HRC-Transfer;11/10/2012 12:59 | Authorized -> Engraving | Renata Vasquez-Holm;11/14/2012 17:59 | Engraving -> Assembly/QC | Hector Amundsen;11/21/2012 22:59 | Assembly/QC -> Warehouse | Tamsin Greylock;11/28/2012 02:59 | Warehouse -> Shipped | Cletus Marchbanks;12/20/2012 07:59 | Shipped -> Closed | Marlene Okafor,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],URQUHART|RAYMOND|44109,0,CN=Marlene Okafor/OU=CHPSID/O=TACOM,12/20/2012 07:59:29,
2BD0BDE9C3753C44563563D7BBA14750,BF9E,,08/26/2024 16:33:24,09/27/2024 23:33:24,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2024-000097,Closed,HRC,HRC_AWD_20231017_3.txt,113,10/17/2023,08/26/2024,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-4681,Templeton,Timothy,L,SGT,Regular Army,11/06/2002,01/16/2006,Global War on Terrorism,No,RQ001362,Nancy Templeton-Ash,Son,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,1,No,,,09/09/2024 21:33:24,Pass,09/12/2024 23:33:24,F-17-4,09/19/2024 23:33:24,9405 5390 4530 4045 3386 26,09/27/2024 23:33:24,32,,,,Nancy Templeton-Ash,3443 Veterans Memorial Ln,Des Moines,IA,50310,,08/26/2024 16:33 | (new) -> Authorized | HRC-Transfer;09/09/2024 21:33 | Authorized -> Assembly/QC | Benedetta Kowalczyk;09/12/2024 23:33 | Assembly/QC -> Warehouse | Ignatius Pardo;09/19/2024 23:33 | Warehouse -> Shipped | Cletus Marchbanks;09/27/2024 23:33 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],TEMPLETON|TIMOTHY|50310,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,09/27/2024 23:33:24,
4D1111FAB92C02CACAA30A1F93D56D75,BFA6,,04/29/2024 16:05:07,06/09/2024 23:05:07,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2024-000098,Closed,HRC,HRC_AWD_20090416_2.txt,277,04/16/2009,04/29/2024,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-8544,Northway,Carl,N,PV2,Army National Guard,06/05/1998,01/29/2008,Global War on Terrorism,No,RQ001637,Carl Northway,Self,CN=Ret Hamlin/OU=CHPSID/O=TACOM,3,No,,,05/12/2024 20:05:07,Pass,05/20/2024 22:05:07,C-24-1,05/27/2024 23:05:07,9405 5800 2077 3511 4716 52,06/09/2024 23:05:07,41,,,,Carl Northway,1160 Cedar Rd,Harrisburg,PA,17153-5622,Replacement set - originals lost in house fire per requester.,04/29/2024 16:05 | (new) -> Authorized | HRC-Transfer;05/12/2024 20:05 | Authorized -> Assembly/QC | Benedetta Kowalczyk;05/20/2024 22:05 | Assembly/QC -> Warehouse | Tamsin Greylock;05/27/2024 23:05 | Warehouse -> Shipped | Yolanda Strickland-Oby;06/09/2024 23:05 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],NORTHWAY|CARL|17153,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,06/09/2024 23:05:07,
4C723E07E6AFCF0F6DDCA3FFB0B088C2,BFB6,,04/13/2026 07:35:32,04/13/2026 07:35:32,CN=HAAS-APP01/O=TACOM,,VMA-2026-000520,Authorized,Congressional,,,04/07/2026,04/13/2026,CN=Marlene Okafor/OU=CHPSID/O=TACOM,Congressional,***-**-2871,Vandermolen,Gary,S,MSG,Army National Guard,09/17/1983,09/26/1987,Cold War,No,RQ000629,Gary Vandermolen,Self,CN=Marlene Okafor/OU=CHPSID/O=TACOM,5,Yes,,,,,,,,,,141,Red,,,Gary Vandermolen,101 Ridgway Rd,Charlotte,NC,28282,Requester called to confirm address.,04/13/2026 07:35 | (new) -> Authorized | Marlene Okafor;08/31/2026 02:39 | AgingFlag -> Red (141 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VANDERMOLEN|GARY|28282,141,CN=Marlene Okafor/OU=CHPSID/O=TACOM,04/13/2026 07:35:32,09/01/2026 02:30:00
AD387961D50268D131A42457099CB89D,BFCE,,07/02/2015 10:18:18,08/28/2015 15:18:18,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2015-000093,Cancelled,HRC,HRC_AWD_20081006_6.txt,249,10/06/2008,07/02/2015,CN=HRC-Transfer/OU=Agents/O=TACOM,Expedite,RA 14 711 345,Urquhart,Donna,S,COL,Army Reserve,09/21/1968,04/10/1972,Vietnam,Yes,RQ000041,Terrence Urquhart,Sibling,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,3,Yes,07/04/2015 14:18:18,ENG-2015-01200,,,,,,,,57,,,,Terrence Urquhart,7691 Maple Ave,Cleveland,OH,44109,Replacement set - originals lost in house fire per requester.,07/02/2015 10:18 | (new) -> Authorized | HRC-Transfer;07/04/2015 14:18 | Authorized -> Engraving | Marlene Okafor;08/28/2015 15:18 | Engraving -> Cancelled | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],URQUHART|DONNA|44109,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,08/28/2015 15:18:18,
87C88CB250B640E26090560B1C1803B8,BFDE,,04/29/2026 16:05:00,05/19/2026 02:05:00,CN=HAAS-APP01/O=TACOM,,VMA-2026-000521,Shipped,HRC,HRC_AWD_20081006_6.txt,173,10/06/2008,04/29/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 19 544 677,Ledesma-Ortiz,Melissa,R,SGM,Army Reserve,09/05/1962,06/26/1965,Vietnam,No,RQ001717,Melissa Ledesma-Ortiz,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,5,Yes,05/05/2026 16:05:00,ENG-2026-01201,05/10/2026 19:05:00,Pass,05/12/2026 22:05:00,D-09-5,05/19/2026 02:05:00,9405 5754 1507 2128 3914 77,,125,Red,,,Melissa Ledesma-Ortiz,1375 Lincoln Blvd,Columbus,OH,43298,Replacement set - originals lost in house fire per requester.,04/29/2026 16:05 | (new) -> Authorized | HRC-Transfer;05/05/2026 16:05 | Authorized -> Engraving | Dwayne Petrakis;05/10/2026 19:05 | Engraving -> Assembly/QC | Hector Amundsen;05/12/2026 22:05 | Assembly/QC -> Warehouse | Tamsin Greylock;05/19/2026 02:05 | Warehouse -> Shipped | Cletus Marchbanks;08/31/2026 02:25 | AgingFlag -> Red (125 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],LEDESMA-ORTIZ|MELISSA|43298,105,CN=Cletus Marchbanks/OU=CHPSID/O=TACOM,05/19/2026 02:05:00,09/01/2026 02:30:00
