UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,DocumentNumber,Status,DODAAC,UIC,UnitName,RPD,SignalCode,FundCode,ProjectCode,SupplementaryAddress,RequestType,RequiredDeliveryDate,ShipToDODAAC,ShipToName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToZIP,Justification,JustificationText,LineCount,TotalValue,EnteredDate,EnteredBy,SubmittedDate,ReviewedBy,ApprovedDate,VendorKey,VendorName,ReleasedDate,ReleasedBy,EstimatedShipDate,CancelReason,CancelledDate,CancelledBy,StatusHistory,DocReaders,DocAuthors,Priority,LastModifiedBy,LastModifiedDate,StatusInquiryKey,RequesterName,RequesterRank,RequesterRole,RequesterPhone,RequesterEmail
9720F24B287F4A68427DA3EFBD152371,2FD6,,10/18/2023 10:34:03,11/16/2023 19:34:03,CN=Elizabeth Yamaguchi-Orr/OU=Units/O=Army,,W3JPW632913559,Cancelled,W3JPW6,WQDL80,"2nd Armored Brigade Combat Team, 1st Cavalry Division",09,A,6B,,,Automobile Flag,04/15/2024,W3JPW6,"2nd Armored Brigade Combat Team, 1st Cavalry Division","Bldg 2656, S4",Fort Hood,Fort Hood,TX,42136,Retirement ceremony,"Request automobile flag items for 2nd Armored Brigade Combat Team, 1st Cavalry Division. Streamers authorized per CMH lineage and honors certificate dated 05/16/2022.",2,202.22,10/18/2023,CN=Elizabeth Yamaguchi-Orr/OU=Units/O=Army,10/23/2023 14:34:03,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,11/09/2023 18:34:03,,,,,,Funding withdrawn,11/16/2023 19:34:03,CN=Elizabeth Yamaguchi-Orr/OU=Units/O=Army,10/18/2023 10:34 | (new) -> Draft | Elizabeth Yamaguchi-Orr;10/23/2023 14:34 | Draft -> Submitted | Elizabeth Yamaguchi-Orr;11/01/2023 18:34 | Submitted -> Under Review | Theodore Blankenship;11/09/2023 18:34 | Under Review -> Approved | Theodore Blankenship;11/16/2023 19:34 | Approved -> Cancelled | Elizabeth Yamaguchi-Orr,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers,[TACOM];[Admin],Routine,CN=Elizabeth Yamaguchi-Orr/OU=Units/O=Army,11/16/2023 19:34:03,W3JPW632913559|W3JPW6|WQDL80,Elizabeth Yamaguchi-Orr,CW2,Property Book Officer,(302) 555-1783,elizabeth.yamaguchi.mil@example.mil
1314FBAEFF6D9D4A9548E9E6BA617AEC,2FE2,,09/15/2025 13:48:54,09/27/2025 01:48:54,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,DD1348-6_WXYU7G52587019.pdf,WXYU7G52587019,Under Review,WXYU7G,WHG29A,"2nd Infantry Brigade Combat Team, 25th Infantry Division",03,M,2C,9GU,,Guidon,11/14/2025,WXYU7G,"2nd Infantry Brigade Combat Team, 25th Infantry Division","Bldg 1446, HQ",Schofield Barracks,Schofield Barracks,HI,32520,Unit activation,"Request guidon items for 2nd Infantry Brigade Combat Team, 25th Infantry Division. Ceremony scheduled; items required on hand 30 days prior.",3,1024.62,09/15/2025,CN=Helen Umberlake/OU=Units/O=Army,09/18/2025 19:48:54,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,,,,,,,,,,09/15/2025 13:48 | (new) -> Draft | Helen Umberlake;09/18/2025 19:48 | Draft -> Submitted | Helen Umberlake;09/27/2025 01:48 | Submitted -> Under Review | Theodore Blankenship,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WXYU7G;CN=Helen Umberlake/OU=Units/O=Army,CN=Helen Umberlake/OU=Units/O=Army;[TACOM],Expedite,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,09/27/2025 01:48:54,WXYU7G52587019|WXYU7G|WHG29A,Helen Umberlake,CW2,Unit Commander,(484) 555-1467,helen.umberlake.mil@example.mil
8361DFF5BBEED7D978B1E08134B6178A,2FF2,,07/24/2024 16:22:05,10/21/2024 13:22:05,CN=Vendor Portal/O=Midwest Heraldic Arts,,WRB6ZV42068380,Shipped,WRB6ZV,WKK4R0,95th Civil Affairs Brigade (Airborne),03,M,XP,,,Guidon,09/22/2024,WRB6ZV,95th Civil Affairs Brigade (Airborne),"Bldg 7191, Property Book Office",Fort Bragg,Fort Bragg,NC,40642,Unit activation,Request guidon items for 95th Civil Affairs Brigade (Airborne). Existing items unserviceable due to fading and fraying.,5,1002.57,07/24/2024,CN=Jessica Ashcroft-Mayne/OU=Units/O=Army,07/25/2024 17:22:05,CN=Ret Hamlin/OU=CHPSID/O=TACOM,08/04/2024 04:22:05,2MDW7,Midwest Heraldic Arts,08/06/2024 10:22:05,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,10/20/2024,,,,07/24/2024 16:22 | (new) -> Draft | Jessica Ashcroft-Mayne;07/25/2024 17:22 | Draft -> Submitted | Jessica Ashcroft-Mayne;07/26/2024 22:22 | Submitted -> Under Review | Ret Hamlin;08/04/2024 04:22 | Under Review -> Approved | Ret Hamlin;08/06/2024 10:22 | Approved -> Released to Vendor | Dwayne Petrakis;08/20/2024 12:22 | Released to Vendor -> In Production | Vendor Portal;10/21/2024 13:22 | In Production -> Shipped | Vendor Portal,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;2MDW7,[TACOM];[Admin],Expedite,CN=Vendor Portal/O=Midwest Heraldic Arts,10/21/2024 13:22:05,WRB6ZV42068380|WRB6ZV|WKK4R0,Jessica Ashcroft-Mayne,MAJ,Unit Commander,(302) 555-1591,jessica.ashcroft.mil@example.mil
0810A26F78F88A2534169BDD25439206,3006,,09/22/2025 13:18:01,09/22/2025 13:18:01,CN=Sandra Reyes-Almonte/OU=Units/O=Army,,WLJR6V52657359,Draft,WLJR6V,WZFPDA,U.S. Army Communications-Electronics Command,13,B,AB,3AH,,Mixed,01/20/2026,WLJR6V,U.S. Army Communications-Electronics Command,"Bldg 9837, HQ",Aberdeen Proving Ground,Aberdeen Proving Ground,MD,91871,Reflagging,Request mixed items for U.S. Army Communications-Electronics Command. Ceremony scheduled; items required on hand 30 days prior.,1,1955.07,09/22/2025,CN=Sandra Reyes-Almonte/OU=Units/O=Army,,,,,,,,,,,,09/22/2025 13:18 | (new) -> Draft | Sandra Reyes-Almonte,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WLJR6V;CN=Sandra Reyes-Almonte/OU=Units/O=Army,CN=Sandra Reyes-Almonte/OU=Units/O=Army;[TACOM],Routine,CN=Sandra Reyes-Almonte/OU=Units/O=Army,09/22/2025 13:18:01,WLJR6V52657359|WLJR6V|WZFPDA,Sandra Reyes-Almonte,MSG,Protocol Officer,(717) 555-1530,sandra.reyes.mil@example.mil
5BAD53D4C40F241E582A626D06F0AE93,300E,,09/12/2016 09:14:15,12/11/2016 05:14:15,"CN=Vendor Portal/O=Old Line Embroidery, Inc.",Justification_WTXVTW62561091.docx,WTXVTW62561091,Shipped,WTXVTW,W04SMA,2nd Cavalry Regiment,02,J,6A,,,Automobile Flag,12/11/2016,WTXVTW,2nd Cavalry Regiment,"Bldg 9710, Property Book Office","Rose Barracks, Vilseck",Vilseck,DE,56965,Retirement ceremony,Request automobile flag items for 2nd Cavalry Regiment. Existing items unserviceable due to fading and fraying.,2,197.24,09/12/2016,CN=Angela Reyes-Almonte/OU=Units/O=Army,09/14/2016 12:14:15,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,09/24/2016 19:14:15,0PLE4,"Old Line Embroidery, Inc.",09/30/2016 01:14:15,CN=Ret Hamlin/OU=CHPSID/O=TACOM,11/14/2016,,,,09/12/2016 09:14 | (new) -> Draft | Angela Reyes-Almonte;09/14/2016 12:14 | Draft -> Submitted | Angela Reyes-Almonte;09/18/2016 16:14 | Submitted -> Under Review | Theodore Blankenship;09/24/2016 19:14 | Under Review -> Approved | Theodore Blankenship;09/30/2016 01:14 | Approved -> Released to Vendor | Ret Hamlin;10/03/2016 03:14 | Released to Vendor -> In Production | Vendor Portal;12/11/2016 05:14 | In Production -> Shipped | Vendor Portal,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;0PLE4,[TACOM];[Admin],Expedite,"CN=Vendor Portal/O=Old Line Embroidery, Inc.",12/11/2016 05:14:15,WTXVTW62561091|WTXVTW|W04SMA,Angela Reyes-Almonte,CPT,Executive Officer,(856) 555-1919,angela.reyes.mil@example.mil
89A4C2B725D66A0F48E85C6391F84163,301A,,07/09/2008 13:46:17,07/28/2008 11:46:17,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,W60RK681914814,Cancelled,W60RK6,WY08M0,25th Combat Aviation Brigade,15,A,AB,HER,,Positional Color,09/07/2008,W60RK6,25th Combat Aviation Brigade,"Bldg 6649, S4",Wheeler Army Airfield,Wheeler Army Airfield,HI,46709,Initial issue,Request positional color items for 25th Combat Aviation Brigade. Existing items unserviceable due to fading and fraying.,1,408.32,07/09/2008,CN=Tyler Escobedo-Ruiz/OU=Units/O=Army,07/09/2008 16:46:17,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,07/19/2008 03:46:17,2MDW7,Midwest Heraldic Arts,07/26/2008 05:46:17,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,09/09/2008,Item obsolete - superseded by new design,07/28/2008 11:46:17,CN=Ret Hamlin/OU=CHPSID/O=TACOM,07/09/2008 13:46 | (new) -> Draft | Tyler Escobedo-Ruiz;07/09/2008 16:46 | Draft -> Submitted | Tyler Escobedo-Ruiz;07/16/2008 21:46 | Submitted -> Under Review | Dwayne Petrakis;07/19/2008 03:46 | Under Review -> Approved | Dwayne Petrakis;07/26/2008 05:46 | Approved -> Released to Vendor | Lorraine Whitcombe;07/28/2008 11:46 | Released to Vendor -> Cancelled | Ret Hamlin,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;2MDW7,[TACOM];[Admin],Routine,CN=Ret Hamlin/OU=CHPSID/O=TACOM,07/28/2008 11:46:17,W60RK681914814|W60RK6|WY08M0,Tyler Escobedo-Ruiz,CPT,Supply Sergeant,(717) 555-1126,tyler.escobedo.mil@example.mil
07E93A2B1017EC02733B1177678F3B98,3022,,10/23/2025 08:08:24,10/28/2025 16:08:24,CN=Ret Hamlin/OU=CHPSID/O=TACOM,DD1348-6_WG43NM52967585.pdf,WG43NM52967585,Under Review,WG43NM,W5XU10,20th Engineer Brigade (Combat) (Airborne),13,J,6A,HER,,Mixed,01/21/2026,WG43NM,20th Engineer Brigade (Combat) (Airborne),"Bldg 2426, HQ",Fort Bragg,Fort Bragg,NC,90568,Lineage and honors update,Request mixed items for 20th Engineer Brigade (Combat) (Airborne). Existing items unserviceable due to fading and fraying.,2,532.41,10/23/2025,CN=Carlos Yarrowdale/OU=Units/O=Army,10/23/2025 13:08:24,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,,,,,,,,,10/23/2025 08:08 | (new) -> Draft | Carlos Yarrowdale;10/23/2025 13:08 | Draft -> Submitted | Carlos Yarrowdale;10/28/2025 16:08 | Submitted -> Under Review | Ret Hamlin,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WG43NM;CN=Carlos Yarrowdale/OU=Units/O=Army,CN=Carlos Yarrowdale/OU=Units/O=Army;[TACOM],Routine,CN=Ret Hamlin/OU=CHPSID/O=TACOM,10/28/2025 16:08:24,WG43NM52967585|WG43NM|W5XU10,Carlos Yarrowdale,1SG,Unit Commander,(540) 555-1833,carlos.yarrowdale.mil@example.mil
252263D0F4BD5BEF9317FD825D998671,302E,,01/13/2026 08:32:03,02/13/2026 05:32:03,"CN=Vendor Portal/O=Old Line Embroidery, Inc.",DD1348-6_WGPVZG60133771.pdf,WGPVZG60133771,In Production,WGPVZG,W5T4LA,1st Information Operations Command (Land),03,B,XP,3AH,,Positional Color,04/13/2026,WGPVZG,1st Information Operations Command (Land),"Bldg 6353, Property Book Office",Fort Belvoir,Fort Belvoir,VA,34774,Retirement ceremony,Request positional color items for 1st Information Operations Command (Land). Ceremony scheduled; items required on hand 30 days prior.,1,958.19,01/13/2026,CN=Dorothy Mackelvane/OU=Units/O=Army,01/13/2026 14:32:03,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,01/29/2026 19:32:03,0PLE4,"Old Line Embroidery, Inc.",02/05/2026 23:32:03,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,03/07/2026,,,,01/13/2026 08:32 | (new) -> Draft | Dorothy Mackelvane;01/13/2026 14:32 | Draft -> Submitted | Dorothy Mackelvane;01/20/2026 19:32 | Submitted -> Under Review | Lorraine Whitcombe;01/29/2026 19:32 | Under Review -> Approved | Lorraine Whitcombe;02/05/2026 23:32 | Approved -> Released to Vendor | Theodore Blankenship;02/13/2026 05:32 | Released to Vendor -> In Production | Vendor Portal,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;0PLE4,[TACOM];[Admin],Expedite,"CN=Vendor Portal/O=Old Line Embroidery, Inc.",02/13/2026 05:32:03,WGPVZG60133771|WGPVZG|W5T4LA,Dorothy Mackelvane,1SG,Supply Sergeant,(856) 555-1009,dorothy.mackelvane.mil@example.mil
2B8A898D5F6AC82DF14C704AD0DABA2B,3036,,05/23/2011 07:24:58,07/25/2011 04:24:58,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,Justification_WGHC2211433368.docx,WGHC2211433368,Complete,WGHC22,WQB57A,"2nd Stryker Brigade Combat Team, 2nd Infantry Division",02,A,6B,HER,,Guidon,08/21/2011,WGHC22,"2nd Stryker Brigade Combat Team, 2nd Infantry Division","Bldg 914, HQ",Joint Base Lewis-McChord,Joint Base Lewis-McChord,WA,16976,Initial issue,"Request guidon items for 2nd Stryker Brigade Combat Team, 2nd Infantry Division. Streamers authorized per CMH lineage and honors certificate dated 06/29/2006.",2,363.81,05/23/2011,CN=Jamal Jarvinen-Roe/OU=Units/O=Army,05/23/2011 07:24:58,CN=Ret Hamlin/OU=CHPSID/O=TACOM,05/25/2011 12:24:58,1K7Q3,,05/29/2011 16:24:58,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,08/12/2011,,,,05/23/2011 07:24 | (new) -> Draft | Jamal Jarvinen-Roe;05/23/2011 07:24 | Draft -> Submitted | Jamal Jarvinen-Roe;05/24/2011 12:24 | Submitted -> Under Review | Ret Hamlin;05/25/2011 12:24 | Under Review -> Approved | Ret Hamlin;05/29/2011 16:24 | Approved -> Released to Vendor | Lorraine Whitcombe;06/08/2011 21:24 | Released to Vendor -> In Production | Vendor Portal;07/19/2011 03:24 | In Production -> Shipped | Vendor Portal;07/25/2011 04:24 | Shipped -> Complete | Theodore Blankenship,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;1K7Q3,[TACOM];[Admin],Expedite,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,07/25/2011 04:24:58,WGHC2211433368|WGHC22|WQB57A,Jamal Jarvinen-Roe,1SG,S4,(215) 555-1450,jamal.jarvinen.mil@example.mil
F9F1F386042B669071A2D9DADB66AE06,3042,,03/18/2019 11:03:55,06/20/2019 13:03:55,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,WLFTTS90779053,Complete,WLFTTS,WYSH30,5th Special Forces Group (Airborne),09,J,2C,9GU,,Distinguishing Flag,07/16/2019,WLFTTS,5th Special Forces Group (Airborne),"Bldg 990, HQ",Fort Campbell,Fort Campbell,KY,76868,Initial issue,Request distinguishing flag items for 5th Special Forces Group (Airborne). Ceremony scheduled; items required on hand 30 days prior.,1,374.84,03/18/2019,CN=Robert Galbreath/OU=Units/O=Army,03/22/2019 17:03:55,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,04/13/2019 20:03:55,5KSB9,Keystone Banner Works,04/20/2019 01:03:55,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,06/04/2019,,,,03/18/2019 11:03 | (new) -> Draft | Robert Galbreath;03/22/2019 17:03 | Draft -> Submitted | Robert Galbreath;03/30/2019 17:03 | Submitted -> Under Review | Lorraine Whitcombe;04/13/2019 20:03 | Under Review -> Approved | Lorraine Whitcombe;04/20/2019 01:03 | Approved -> Released to Vendor | Theodore Blankenship;05/08/2019 06:03 | Released to Vendor -> In Production | Vendor Portal;06/08/2019 11:03 | In Production -> Shipped | Vendor Portal;06/20/2019 13:03 | Shipped -> Complete | Dwayne Petrakis,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;5KSB9,[TACOM];[Admin],Routine,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,06/20/2019 13:03:55,WLFTTS90779053|WLFTTS|WYSH30,Robert Galbreath,1LT,Other,(302) 555-1542,robert.galbreath.mil@example.mil
6AA0624954FA938587F3ABBDDED2DB96,304A,,11/10/2025 09:25:19,11/10/2025 09:25:19,CN=Evelyn Northway/OU=Units/O=Army,,WBM3V653145443,Draft,WBM3V6,W8PC8A,"3rd Infantry Brigade Combat Team, 25th Infantry Division",15,J,6B,HER,,Streamer,01/09/2026,WBM3V6,"3rd Infantry Brigade Combat Team, 25th Infantry Division","Bldg 8108, Supply",Schofield Barracks,Schofield Barracks,HI,30417,Lineage and honors update,"Request streamer items for 3rd Infantry Brigade Combat Team, 25th Infantry Division. Ceremony scheduled; items required on hand 30 days prior.",1,146.50,11/10/2025,CN=Evelyn Northway/OU=Units/O=Army,,,,,,,,,,,,11/10/2025 09:25 | (new) -> Draft | Evelyn Northway,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WBM3V6;CN=Evelyn Northway/OU=Units/O=Army,CN=Evelyn Northway/OU=Units/O=Army;[TACOM],Routine,CN=Evelyn Northway/OU=Units/O=Army,11/10/2025 09:25:19,WBM3V653145443|WBM3V6|W8PC8A,Evelyn Northway,MSG,Property Book Officer,(267) 555-1675,evelyn.northway.mil@example.mil
ABDDDFAABF798099542BD2F354BCDCE6,3052,,03/07/2016 12:05:56,03/27/2016 21:05:56,CN=Gary Greaves-Tolan/OU=Units/O=Army,,WV7Y9L60670093,Cancelled,WV7Y9L,W9V520,38th Infantry Division (Indiana Army National Guard),15,J,6B,,,Distinguishing Flag,05/06/2016,WV7Y9L,38th Infantry Division (Indiana Army National Guard),"Bldg 1243, HQ",Indianapolis,Indianapolis,IN,18242,Deployment ceremony,Request distinguishing flag items for 38th Infantry Division (Indiana Army National Guard). Ceremony scheduled; items required on hand 30 days prior.,2,958.68,03/07/2016,CN=Gary Greaves-Tolan/OU=Units/O=Army,03/09/2016 14:05:56,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,,,,,,Duplicate request,03/27/2016 21:05:56,CN=Gary Greaves-Tolan/OU=Units/O=Army,03/07/2016 12:05 | (new) -> Draft | Gary Greaves-Tolan;03/09/2016 14:05 | Draft -> Submitted | Gary Greaves-Tolan;03/12/2016 19:05 | Submitted -> Under Review | Ret Hamlin;03/27/2016 21:05 | Under Review -> Cancelled | Gary Greaves-Tolan,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers,[TACOM];[Admin],Routine,CN=Gary Greaves-Tolan/OU=Units/O=Army,03/27/2016 21:05:56,WV7Y9L60670093|WV7Y9L|W9V520,Gary Greaves-Tolan,1SG,Executive Officer,(610) 555-1183,gary.greaves.mil@example.mil
5ECE648FD135D6A1B9CACAAC60EB69EF,305E,,06/03/2025 10:08:57,06/10/2025 16:08:57,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,Justification_W06EHL51540703.docx,W06EHL51540703,Approved,W06EHL,W0V2G0,U.S. Army Materiel Command,15,A,XP,9GU,,Insignia,08/02/2025,W06EHL,U.S. Army Materiel Command,"Bldg 6674, Property Book Office",Redstone Arsenal,Redstone Arsenal,AL,35594,Initial issue,Request insignia items for U.S. Army Materiel Command. Existing items unserviceable due to fading and fraying.,1,29.96,06/03/2025,CN=Jose Ostrowski-Lane/OU=Units/O=Army,06/04/2025 13:08:57,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,06/10/2025 16:08:57,,,,,,,,,06/03/2025 10:08 | (new) -> Draft | Jose Ostrowski-Lane;06/04/2025 13:08 | Draft -> Submitted | Jose Ostrowski-Lane;06/05/2025 14:08 | Submitted -> Under Review | Theodore Blankenship;06/10/2025 16:08 | Under Review -> Approved | Theodore Blankenship,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W06EHL;CN=Jose Ostrowski-Lane/OU=Units/O=Army,CN=Jose Ostrowski-Lane/OU=Units/O=Army;[TACOM],Routine,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,06/10/2025 16:08:57,W06EHL51540703|W06EHL|W0V2G0,Jose Ostrowski-Lane,CW2,Other,(484) 555-1043,jose.ostrowski.mil@example.mil
421550388D07E8A7D84074C5E32BE04B,3066,,01/05/2026 17:52:29,02/03/2026 15:52:29,CN=Vendor Portal/O=Midwest Heraldic Arts,DD1348-6_WGMVLT60057020.pdf,WGMVLT60057020,In Production,WGMVLT,WSECT0,"2nd Stryker Brigade Combat Team, 4th Infantry Division",03,J,2C,3AH,,Distinguishing Flag,07/04/2026,WGMVLT,"2nd Stryker Brigade Combat Team, 4th Infantry Division","Bldg 8596, Supply",Fort Carson,Fort Carson,CO,56821,Replacement - unserviceable,"Request distinguishing flag items for 2nd Stryker Brigade Combat Team, 4th Infantry Division. Ceremony scheduled; items required on hand 30 days prior.",6,2883.66,01/05/2026,CN=Susan Wexcombe/OU=Units/O=Army,01/08/2026 23:52:29,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,01/25/2026 06:52:29,2MDW7,Midwest Heraldic Arts,01/28/2026 11:52:29,CN=Ret Hamlin/OU=CHPSID/O=TACOM,03/14/2026,,,,01/05/2026 17:52 | (new) -> Draft | Susan Wexcombe;01/08/2026 23:52 | Draft -> Submitted | Susan Wexcombe;01/12/2026 02:52 | Submitted -> Under Review | Theodore Blankenship;01/25/2026 06:52 | Under Review -> Approved | Theodore Blankenship;01/28/2026 11:52 | Approved -> Released to Vendor | Ret Hamlin;02/03/2026 15:52 | Released to Vendor -> In Production | Vendor Portal,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;2MDW7,[TACOM];[Admin],Expedite,CN=Vendor Portal/O=Midwest Heraldic Arts,02/03/2026 15:52:29,WGMVLT60057020|WGMVLT|WSECT0,Susan Wexcombe,SGT,Unit Commander,(717) 555-1225,susan.wexcombe.mil@example.mil
409DA164749B15716FA62A071131830C,3082,,08/11/2025 07:38:32,09/05/2025 23:38:32,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,,WAWUE252230782,Released to Vendor,WAWUE2,WB489A,11th Air Defense Artillery Brigade,15,A,GD,,,Streamer,12/09/2025,WAWUE2,11th Air Defense Artillery Brigade,"Bldg 5069, HQ",Fort Bliss,Fort Bliss,TX,37392,Initial issue,Request streamer items for 11th Air Defense Artillery Brigade. Streamers authorized per CMH lineage and honors certificate dated 04/01/2022.,2,391.45,08/11/2025,CN=Angela Iverstone/OU=Units/O=Army,08/11/2025 13:38:32,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,09/01/2025 20:38:32,5KSB9,Keystone Banner Works,09/05/2025 23:38:32,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,10/05/2025,,,,08/11/2025 07:38 | (new) -> Draft | Angela Iverstone;08/11/2025 13:38 | Draft -> Submitted | Angela Iverstone;08/19/2025 16:38 | Submitted -> Under Review | Dwayne Petrakis;09/01/2025 20:38 | Under Review -> Approved | Dwayne Petrakis;09/05/2025 23:38 | Approved -> Released to Vendor | Theodore Blankenship,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;5KSB9,[TACOM];[Admin],Routine,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,09/05/2025 23:38:32,WAWUE252230782|WAWUE2|WB489A,Angela Iverstone,SGT,Protocol Officer,(484) 555-1546,angela.iverstone.mil@example.mil
3528B85E1FF5B289A8DCA85BCA44709D,308E,,03/18/2024 12:03:52,04/06/2024 18:03:52,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,DD1348-6_W8YAN740784240.pdf;Justification_W8YAN740784240.docx,W8YAN740784240,Released to Vendor,W8YAN7,W65260,"3rd Armored Brigade Combat Team, 4th Infantry Division",06,J,2B,9GU,,Automobile Flag,06/16/2024,W8YAN7,"3rd Armored Brigade Combat Team, 4th Infantry Division","Bldg 3256, HQ",Fort Carson,Fort Carson,CO,56141,Unit activation,"Request automobile flag items for 3rd Armored Brigade Combat Team, 4th Infantry Division. Ceremony scheduled; items required on hand 30 days prior.",4,340.04,03/18/2024,CN=Darnell Jankowitz/OU=Units/O=Army,03/21/2024 16:03:52,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,04/04/2024 18:03:52,4TRD6,Tidewater Textile Products,04/06/2024 18:03:52,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,06/05/2024,,,,03/18/2024 12:03 | (new) -> Draft | Darnell Jankowitz;03/21/2024 16:03 | Draft -> Submitted | Darnell Jankowitz;03/23/2024 18:03 | Submitted -> Under Review | Dwayne Petrakis;04/04/2024 18:03 | Under Review -> Approved | Dwayne Petrakis;04/06/2024 18:03 | Approved -> Released to Vendor | Lorraine Whitcombe,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;4TRD6,[TACOM];[Admin],Routine,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,04/06/2024 18:03:52,W8YAN740784240|W8YAN7|W65260,Darnell Jankowitz,GS-11,Executive Officer,(610) 555-1560,darnell.jankowitz.mil@example.mil
4EE9AF8CFCECA18F537CD2E0C05C5179,30A2,,03/09/2026 17:02:14,03/10/2026 20:02:14,CN=Kevin Beddingfield/OU=Units/O=Army,DD1348-6_W3HFA360684172.pdf,W3HFA360684172,Submitted,W3HFA3,W4PPHA,28th Infantry Division (Pennsylvania Army National Guard),02,M,2C,,W02D75,Automobile Flag,09/05/2026,W02D75,29th Infantry Division (Virginia Army National Guard),"Bldg 9634, S4",Fort Belvoir,Fort Belvoir,VA,50228,Initial issue,Request automobile flag items for 28th Infantry Division (Pennsylvania Army National Guard). Ceremony scheduled; items required on hand 30 days prior.,2,230.60,03/09/2026,CN=Kevin Beddingfield/OU=Units/O=Army,03/10/2026 20:02:14,,,,,,,,,,,03/09/2026 17:02 | (new) -> Draft | Kevin Beddingfield;03/10/2026 20:02 | Draft -> Submitted | Kevin Beddingfield,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W3HFA3;CN=Kevin Beddingfield/OU=Units/O=Army,CN=Kevin Beddingfield/OU=Units/O=Army;[TACOM],Expedite,CN=Kevin Beddingfield/OU=Units/O=Army,03/10/2026 20:02:14,W3HFA360684172|W3HFA3|W4PPHA,Kevin Beddingfield,1SG,Unit Commander,(267) 555-1497,kevin.beddingfield.mil@example.mil
