UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,JobNumber,CaseNumber,VeteranName,JobStatus,Priority,Items,EngravingText,Font,Machine,ProofChecked,QueuedDate,StartedDate,CompletedDate,Engraver,ReworkCount,Notes,DocReaders,DaysInQueue
5D1A1F99DB60313B4FDB291065BD2FE7,D016,,06/29/2026 11:02:05,07/09/2026 16:02:05,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01365,VMA-2026-000591,"Dunmore, Anthony",Complete,Routine,Bronze Star Medal :: A. DUNMORE,A. DUNMORE,Roman,Hand,Spelling verified against authorization record;Award matches line item,06/29/2026 11:02:05,07/02/2026 11:02:05,07/09/2026 16:02:05,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
0FBE1259429F00C9194259E9F9D4F0BE,D01A,,01/30/2017 15:20:37,02/02/2017 15:20:37,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2017-00677,VMA-2017-000053,"Redfearn, Linda",Complete,Routine,Silver Star :: L. REDFEARN,L. REDFEARN,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,01/30/2017 15:20:37,02/02/2017 15:20:37,02/02/2017 15:20:37,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
066365CBF5A77540925CC327601C4CB1,D01E,,07/20/2021 16:03:40,07/25/2021 18:03:40,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2021-01126,VMA-2021-000091,"Yarrowdale, Richard",Complete,Congressional,Purple Heart :: R. F. YARROWDALE,R. F. YARROWDALE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,07/20/2021 16:03:40,07/22/2021 16:03:40,07/25/2021 18:03:40,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
D760EF0167317076F776933B67D9E74A,D022,,09/07/2019 17:19:09,09/07/2019 17:19:09,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,ENG-2019-01105,VMA-2019-000090,"Kellerhaus, Heather",Cancelled,Routine,Air Medal :: H. W. KELLERHAUS;Purple Heart :: H. W. KELLERHAUS,H. W. KELLERHAUS,Block,,,09/07/2019 17:19:09,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
E7E8AEB5EDD44AD498433B3264D5AA90,D026,,11/05/2021 14:31:43,11/11/2021 19:31:43,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2021-01299,VMA-2021-000107,"GASTRELLE, Darnell",Complete,Congressional,Purple Heart :: D. W. GASTRELLE,D. W. GASTRELLE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,11/05/2021 14:31:43,11/08/2021 14:31:43,11/11/2021 19:31:43,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
27FA275A1B47251C3C0E27FD18D860A6,D02A,,11/29/2018 17:15:03,12/15/2018 19:15:03,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2018-00657,VMA-2018-000051,"Pemberley, James",Complete,Congressional,Army Commendation Medal :: J. F. PEMBERLEY;Purple Heart :: J. F. PEMBERLEY,J. F. PEMBERLEY,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,11/29/2018 17:15:03,11/30/2018 17:15:03,12/15/2018 19:15:03,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
B60AE7D997CD8A85C8E6CECAFA38A2A7,D02E,,09/11/2022 12:09:24,09/25/2022 14:09:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2022-00727,VMA-2022-000058,"Nakashima, Carol",Complete,Routine,Distinguished Flying Cross :: C. W. NAKASHIMA,C. W. NAKASHIMA,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,09/11/2022 12:09:24,09/13/2022 12:09:24,09/25/2022 14:09:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
90CF8B2D5B603A04D84FAD2CE5355103,D032,,01/26/2009 18:15:20,02/01/2009 19:15:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2009-00084,VMA-2009-000005,"Vanterpool, Melissa",Complete,Expedite,Purple Heart :: M. K. VANTERPOOL;Silver Star :: M. K. VANTERPOOL,M. K. VANTERPOOL,Script,Laser-2,Spelling verified against authorization record;Award matches line item,01/26/2009 18:15:20,01/27/2009 18:15:20,02/01/2009 19:15:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
D85C0CE37C2CCAFCC1099349079119C9,D036,,02/14/2007 09:27:05,02/21/2007 11:27:05,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2007-00533,VMA-2007-000041,"Rathbourne, Terrence",Complete,Congressional,Bronze Star Medal :: T. H. RATHBOURNE,T. H. RATHBOURNE,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,02/14/2007 09:27:05,02/17/2007 09:27:05,02/21/2007 11:27:05,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
22D5BFFDA6CDCF5ADDC818B923BAA563,D03A,,03/07/2020 18:33:41,03/14/2020 20:33:41,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2020-00217,VMA-2020-000017,"Beddingfield, Harold",Complete,Congressional,Bronze Star Medal :: H. C. BEDDINGFIELD,H. C. BEDDINGFIELD,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,03/07/2020 18:33:41,03/11/2020 18:33:41,03/14/2020 20:33:41,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
0E982E336F6068F8302C303E8F86752D,D03E,,06/08/2004 11:12:10,06/25/2004 16:12:10,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2004-01146,VMA-2004-000065,"Redfearn, Donald",Complete,Routine,Army Commendation Medal :: D. C. REDFEARN,D. C. REDFEARN,Block,Laser-1,Spelling verified against authorization record;Award matches line item,06/08/2004 11:12:10,06/10/2004 11:12:10,06/25/2004 16:12:10,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
ACF428AD3DB22E31AA9DC7BB54F6CA98,D042,,11/25/2022 13:09:20,12/09/2022 16:09:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2022-00929,VMA-2022-000070,"Jarvinen, David",Complete,Routine,Bronze Star Medal :: D. W. JARVINEN,D. W. JARVINEN,Block,Hand,Spelling verified against authorization record;Award matches line item,11/25/2022 13:09:20,11/29/2022 13:09:20,12/09/2022 16:09:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
67DD561969EE2C5A1AAF14A2ED6EF455,D046,,04/15/2005 16:01:55,04/20/2005 19:01:55,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2005-00031,VMA-2005-000006,"Beddingfield, Linda",Complete,Routine,Army Commendation Medal :: L. A. BEDDINGFIELD,L. A. BEDDINGFIELD,Script,Hand,Spelling verified against authorization record;Award matches line item,04/15/2005 16:01:55,04/19/2005 16:01:55,04/20/2005 19:01:55,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
9B383CF9CD7092EFACEF251218F52418,D04A,,03/08/2023 17:00:12,03/20/2023 18:00:12,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2023-00592,VMA-2023-000036,"Whitlock-Bay, Marcus",Complete,Expedite,Army Commendation Medal :: M. F. WHITLOCK-BAY;Silver Star :: M. F. WHITLOCK-BAY,M. F. WHITLOCK-BAY,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,03/08/2023 17:00:12,03/12/2023 17:00:12,03/20/2023 18:00:12,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
A8FCEC923105F756E0A9343377EB4F59,D04E,,12/07/2007 13:37:31,12/12/2007 13:37:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2007-01035,VMA-2007-000074,"Abernook, James",Complete,Congressional,Bronze Star Medal :: J. K. ABERNOOK;Army Commendation Medal :: J. K. ABERNOOK,J. K. ABERNOOK,Block,Hand,Spelling verified against authorization record;Award matches line item,12/07/2007 13:37:31,12/08/2007 13:37:31,12/12/2007 13:37:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
F5FBDBAF158F5EE2839A66D231AB73F3,D052,,12/24/2023 10:19:19,01/08/2024 13:19:19,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2023-00870,VMA-2023-000049,"Hinojosa, Betty",Complete,Routine,Bronze Star Medal :: B. HINOJOSA;Distinguished Flying Cross :: B. HINOJOSA,B. HINOJOSA,Script,Laser-1,Spelling verified against authorization record;Award matches line item,12/24/2023 10:19:19,12/25/2023 10:19:19,01/08/2024 13:19:19,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
055929E4A4E020DB91CCAE839739EE1E,D056,,04/12/2026 14:08:09,04/27/2026 16:08:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00317,VMA-2026-000118,"Oakhurst, Angela",Complete,Congressional,Silver Star :: A. B. OAKHURST,A. B. OAKHURST,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,04/12/2026 14:08:09,04/13/2026 14:08:09,04/27/2026 16:08:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
9135BB4FAFBDA2E94DBCD148170A56B7,D05A,,04/15/2021 14:19:48,04/30/2021 17:19:48,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2021-01050,VMA-2021-000086,"Sallisaw, Gary",Complete,Expedite,Army Commendation Medal :: G. R. SALLISAW,G. R. SALLISAW,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,04/15/2021 14:19:48,04/16/2021 14:19:48,04/30/2021 17:19:48,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
A5963EDE19D9D175B367E3A006A4D244,D05E,,07/25/2016 16:08:01,08/07/2016 19:08:01,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2016-01275,VMA-2016-000082,"Galbreath, Norman",Complete,Congressional,Army Commendation Medal :: N. M. GALBREATH,N. M. GALBREATH,Roman,Hand,Spelling verified against authorization record;Award matches line item,07/25/2016 16:08:01,07/27/2016 16:08:01,08/07/2016 19:08:01,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
944CEEC1CB7388B3129F8BD563D50221,D062,,03/13/2016 16:02:20,03/31/2016 19:02:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2016-00348,VMA-2016-000021,"Underhill, Jamal",Complete,Congressional,Purple Heart :: J. J. UNDERHILL;Air Medal :: J. J. UNDERHILL,J. J. UNDERHILL,Block,Laser-2,Spelling verified against authorization record;Award matches line item,03/13/2016 16:02:20,03/13/2016 16:02:20,03/31/2016 19:02:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
9BE20161CD3B279DF10A8622097A7513,D066,,06/20/2025 16:15:14,06/28/2025 17:15:14,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2025-01235,VMA-2025-000138,"Kirkbride, Carol",Complete,Routine,Air Medal :: C. KIRKBRIDE,C. KIRKBRIDE,Block,Hand,Spelling verified against authorization record;Award matches line item,06/20/2025 16:15:14,06/23/2025 16:15:14,06/28/2025 17:15:14,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
CEF5AF7F305C9951927C3F94DA025E62,D06A,,03/23/2015 14:33:50,04/05/2015 18:33:50,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2015-00343,VMA-2015-000031,"Yellowley, James",Complete,Congressional,Bronze Star Medal :: J. YELLOWLEY,J. YELLOWLEY,Block,Hand,Spelling verified against authorization record;Award matches line item,03/23/2015 14:33:50,03/27/2015 14:33:50,04/05/2015 18:33:50,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
50786E98F62E31946B6086227C28B846,D06E,,10/05/2010 15:36:35,10/10/2010 17:36:35,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-00769,VMA-2010-000047,"Jarvinen, Nicole",Complete,Routine,Purple Heart :: N. G. JARVINEN;Army Commendation Medal :: N. G. JARVINEN,N. G. JARVINEN,Script,Laser-2,Spelling verified against authorization record;Award matches line item,10/05/2010 15:36:35,10/07/2010 15:36:35,10/10/2010 17:36:35,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
A1CF4754E8061743558A4FD56C8E2F68,D072,,05/15/2026 13:10:12,05/23/2026 13:10:12,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00898,VMA-2026-000397,"Rathbourne, John",Complete,Routine,Silver Star :: J. RATHBOURNE,J. RATHBOURNE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,05/15/2026 13:10:12,05/18/2026 13:10:12,05/23/2026 13:10:12,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
A50AE054E2AEE4367B82CF0CC9BF45AA,D076,,08/15/2026 13:05:23,08/27/2026 14:05:23,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00499,VMA-2026-000212,"Ingersby, Robert",Complete,Routine,Purple Heart :: R. F. INGERSBY,R. F. INGERSBY,Block,Hand,Spelling verified against authorization record;Award matches line item,08/15/2026 13:05:23,08/19/2026 13:05:23,08/27/2026 14:05:23,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
8EB8CDC7F77B05BA8951C43A7445E263,D07A,,02/21/2012 18:59:36,03/08/2012 22:59:36,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2012-00259,VMA-2012-000025,"Villanueva, Stephanie",Complete,Routine,Silver Star :: S. B. VILLANUEVA,S. B. VILLANUEVA,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,02/21/2012 18:59:36,02/21/2012 18:59:36,03/08/2012 22:59:36,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
9165110C1FE808234524EE85E1B5A6B6,D07E,,03/05/2026 17:47:24,03/12/2026 19:47:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01266,VMA-2026-000547,"Ellsworthy, Angela",Complete,Routine,Bronze Star Medal :: A. S. ELLSWORTHY;Silver Star :: A. S. ELLSWORTHY,A. S. ELLSWORTHY,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,03/05/2026 17:47:24,03/08/2026 17:47:24,03/12/2026 19:47:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
57D986BE92E46E67025CCFCE1A76A63D,D082,,01/12/2011 15:52:10,01/29/2011 16:52:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2011-01411,VMA-2011-000115,"Quennevile, David",Complete,Expedite,Silver Star :: D. QUENNEVILE;Distinguished Flying Cross :: D. QUENNEVILE,D. QUENNEVILE,Script,Hand,Spelling verified against authorization record;Award matches line item,01/12/2011 15:52:10,01/15/2011 15:52:10,01/29/2011 16:52:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
D24A5DC9B40EC0041B30D7F874D5D69D,D086,,09/10/2022 13:22:53,09/25/2022 18:22:53,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2022-01039,VMA-2022-000074,"Prendergast, Andre",Complete,Routine,Distinguished Flying Cross :: A. D. PRENDERGAST,A. D. PRENDERGAST,Block,Laser-2,Spelling verified against authorization record;Award matches line item,09/10/2022 13:22:53,09/13/2022 13:22:53,09/25/2022 18:22:53,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
9233D3E209D658A3AD598AAE1F91CA5B,D08A,,07/10/2026 17:01:28,07/24/2026 22:01:28,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01086,VMA-2026-000473,"Izquierdo, Mildred",Complete,Routine,Air Medal :: M. E. IZQUIERDO,M. E. IZQUIERDO,Block,Laser-2,Spelling verified against authorization record;Award matches line item,07/10/2026 17:01:28,07/12/2026 17:01:28,07/24/2026 22:01:28,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
69E401A01307BF114C698F74B4B64CEA,D08E,,08/24/2016 15:12:02,09/10/2016 15:12:02,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2016-00387,VMA-2016-000025,"Templeton, Daniel",Complete,Expedite,Army Commendation Medal :: D. K. TEMPLETON,D. K. TEMPLETON,Block,Laser-1,Spelling verified against authorization record;Award matches line item,08/24/2016 15:12:02,08/27/2016 15:12:02,09/10/2016 15:12:02,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
F4D8E3DFD4C9FA5C068AB5642CEFA8A0,D092,,05/04/2013 18:28:20,05/19/2013 22:28:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2013-00571,VMA-2013-000034,"Gastrelle, William",Complete,Routine,Bronze Star Medal :: W. GASTRELLE;Silver Star :: W. GASTRELLE;Purple Heart :: W. GASTRELLE,W. GASTRELLE,Script,Hand,Spelling verified against authorization record;Award matches line item,05/04/2013 18:28:20,05/07/2013 18:28:20,05/19/2013 22:28:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
5FB057AA3ED8896F67CD827BA59B56D3,D096,,07/02/2010 22:25:20,07/09/2010 02:25:20,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-00620,VMA-2010-000035,"Prendergast, Gary",Complete,Routine,Army Commendation Medal :: G. PRENDERGAST,G. PRENDERGAST,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,07/02/2010 22:25:20,07/02/2010 22:25:20,07/09/2010 02:25:20,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
61FEDB17CC61944EC3234A3DD4D258B1,D09A,,01/01/2026 16:50:23,01/01/2026 16:50:23,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00646,VMA-2025-000066,"Ormsbee, Eugene",In Progress,Routine,Bronze Star Medal :: E. ORMSBEE,E. ORMSBEE,Block,Laser-1,Spelling verified against authorization record,01/01/2026 16:50:23,01/01/2026 16:50:23,,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,243
CE78C2C0182F10FBAFFFD6D79D981D18,D09E,,06/09/2026 20:16:22,06/09/2026 20:16:22,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,ENG-2026-00774,VMA-2026-000328,"Ledesma, Heather",Queued,Routine,Air Medal :: H. LEDESMA;Silver Star :: H. LEDESMA;Bronze Star Medal :: H. LEDESMA,H. LEDESMA,Block,,,06/09/2026 20:16:22,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,84
FBA8D8FD53DC9BDF2CC40858132746D9,D0A2,,03/01/2014 18:09:09,03/18/2014 19:09:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2014-01328,VMA-2014-000111,"Templeton, Sandra",Complete,Routine,Bronze Star Medal :: S. E. TEMPLETON,S. E. TEMPLETON,Block,Laser-2,Spelling verified against authorization record;Award matches line item,03/01/2014 18:09:09,03/03/2014 18:09:09,03/18/2014 19:09:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
CB42E2804AA57442AA080E105B787D53,D0A6,,10/03/2018 08:23:45,10/03/2018 08:23:45,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,ENG-2018-00644,VMA-2018-000050,"Fairweather, Elizabeth",Cancelled,Routine,Army Commendation Medal :: E. FAIRWEATHER,E. FAIRWEATHER,Block,,,10/03/2018 08:23:45,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
3E4AB8A682704DB0592ACD02A845C613,D0AA,,05/02/2021 16:24:02,05/06/2021 21:24:02,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2021-00872,VMA-2021-000076,"Kellerhaus, Kevin",Complete,Routine,Purple Heart :: K. E. KELLERHAUS,K. E. KELLERHAUS,Script,Laser-1,Spelling verified against authorization record;Award matches line item,05/02/2021 16:24:02,05/04/2021 16:24:02,05/06/2021 21:24:02,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
A8573A7E48B6D5EC920AD06BBF6F3417,D0AE,,10/02/2025 17:43:26,10/10/2025 22:43:26,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2025-00719,VMA-2025-000076,"Yarrowdale, Hector",Complete,Expedite,Air Medal :: H. S. YARROWDALE;Bronze Star Medal :: H. S. YARROWDALE,H. S. YARROWDALE,Script,Laser-1,Spelling verified against authorization record;Award matches line item,10/02/2025 17:43:26,10/04/2025 17:43:26,10/10/2025 22:43:26,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
D37F7DBDFDC99F7FA1808910034BF39F,D0B2,,01/08/2022 07:44:20,01/25/2022 08:44:20,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2022-00415,VMA-2021-000036,"Castellanos, Helen",Complete,Congressional,Army Commendation Medal :: H. CASTELLANOS,H. CASTELLANOS,Block,Laser-2,Spelling verified against authorization record;Award matches line item,01/08/2022 07:44:20,01/12/2022 07:44:20,01/25/2022 08:44:20,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
126E4F8B1EA733CACD79C5F56F9503E0,D0B6,,07/16/2026 11:30:54,07/28/2026 13:30:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01044,VMA-2026-000461,"Quinonez, Helen",Complete,Routine,Purple Heart :: H. P. QUINONEZ,H. P. QUINONEZ,Block,Laser-1,Spelling verified against authorization record;Award matches line item,07/16/2026 11:30:54,07/18/2026 11:30:54,07/28/2026 13:30:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
089E24D3F5AC051855CE0770BF6E3091,D0BA,,04/10/2012 12:59:37,04/27/2012 12:59:37,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2012-00796,VMA-2012-000075,"Washington, Clarence",Complete,Routine,Army Commendation Medal :: C. A. WASHINGTON,C. A. WASHINGTON,Block,Laser-2,Spelling verified against authorization record;Award matches line item,04/10/2012 12:59:37,04/13/2012 12:59:37,04/27/2012 12:59:37,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
5E4A3A9E923F0B09BBF921BCDB21DDC2,D0BE,,11/28/2022 13:57:48,12/07/2022 16:57:48,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2022-00193,VMA-2022-000020,"Ahlquist-Bane, Mary",Complete,Expedite,Army Commendation Medal :: M. N. AHLQUIST-BANE;Purple Heart :: M. N. AHLQUIST-BANE,M. N. AHLQUIST-BANE,Block,Hand,Spelling verified against authorization record;Award matches line item,11/28/2022 13:57:48,11/28/2022 13:57:48,12/07/2022 16:57:48,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
1A982D46256FB4FF1AB7546B2A6BEB5E,D0C2,,06/21/2026 14:34:38,07/04/2026 18:34:38,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01380,VMA-2026-000603,"Rathbourne, Ralph",Complete,Routine,Bronze Star Medal :: R. A. RATHBOURNE,R. A. RATHBOURNE,Block,Hand,Spelling verified against authorization record;Award matches line item,06/21/2026 14:34:38,06/23/2026 14:34:38,07/04/2026 18:34:38,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
126383D4186806024EA7D2708F6A1CFE,D0C6,,09/25/2010 18:53:16,10/08/2010 19:53:16,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2010-00740,VMA-2010-000043,"Jessup-Kane, Matthew",Complete,Routine,Army Commendation Medal :: M. R. JESSUP-KANE,M. R. JESSUP-KANE,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,09/25/2010 18:53:16,09/29/2010 18:53:16,10/08/2010 19:53:16,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
